frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
286,0,4.914,0.98,0.57,0.0,0.49,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.57,0.32,0.01,0.21,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
287,0,4.931,0.98,0.61,0.0,0.53,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.54,0.32,0.01,0.24,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
288,0,4.948,0.98,0.6,0.01,0.55,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.57,0.32,0.0,0.24,0.03,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
289,0,4.966,0.98,0.63,0.08,0.61,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.69,0.3,0.04,0.26,0.05,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
290,0,4.983,0.98,0.67,0.1,0.64,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.7,0.28,0.09,0.26,0.07,0.0,0.02,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
291,0,5.0,0.98,0.71,0.27,0.65,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.74,0.31,0.1,0.27,0.04,0.0,0.02,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
292,0,5.017,0.98,0.7,0.25,0.59,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.75,0.34,0.11,0.28,0.05,0.0,0.03,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
293,0,5.034,0.98,0.67,0.34,0.57,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.75,0.35,0.12,0.27,0.04,0.0,0.01,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
294,0,5.052,0.98,0.64,0.27,0.53,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.74,0.35,0.14,0.26,0.06,0.0,0.01,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
295,0,5.069,0.98,0.69,0.47,0.47,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.73,0.38,0.11,0.24,0.04,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
296,0,5.086,0.98,0.75,0.53,0.46,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.73,0.4,0.04,0.28,0.05,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
297,0,5.103,0.98,0.79,0.43,0.44,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.67,0.44,0.01,0.29,0.03,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
298,0,5.121,0.98,0.77,0.29,0.43,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.66,0.47,0.0,0.3,0.03,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
299,0,5.138,0.98,0.72,0.13,0.43,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.72,0.52,0.0,0.27,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
300,0,5.155,0.98,0.81,0.21,0.46,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.69,0.49,0.0,0.25,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
301,0,5.172,0.98,0.8,0.11,0.55,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.68,0.51,0.0,0.26,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
302,0,5.19,0.98,0.88,0.08,0.51,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.66,0.52,0.0,0.26,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
303,0,5.207,0.98,0.93,0.06,0.54,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.75,0.56,0.0,0.27,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
304,0,5.224,0.98,1.03,0.21,0.5,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.87,0.55,0.0,0.27,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
305,0,5.241,0.98,1.03,0.34,0.58,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.88,0.52,0.0,0.28,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
306,0,5.259,0.98,0.97,0.45,0.58,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.83,0.52,0.0,0.31,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
307,0,5.276,0.98,0.9,0.39,0.62,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.75,0.51,0.0,0.36,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
308,0,5.293,0.98,0.82,0.36,0.6,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.72,0.51,0.0,0.38,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
309,0,5.31,0.98,0.75,0.3,0.55,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.72,0.49,0.06,0.4,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
310,0,5.328,0.98,0.69,0.22,0.51,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.71,0.52,0.07,0.4,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
311,0,5.345,0.98,0.67,0.15,0.5,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.73,0.55,0.11,0.39,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
312,0,5.362,0.98,0.63,0.04,0.53,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.82,0.59,0.06,0.35,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
313,0,5.379,0.98,0.61,0.03,0.55,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.82,0.57,0.05,0.35,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
314,0,5.397,0.98,0.63,0.0,0.52,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.97,0.53,0.02,0.36,0.0,0.0,0.01,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
315,0,5.414,0.98,0.61,0.0,0.51,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.92,0.48,0.01,0.37,0.0,0.0,0.01,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
316,0,5.431,0.98,0.64,0.16,0.5,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.95,0.47,0.03,0.34,0.0,0.0,0.01,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
317,0,5.448,0.98,0.57,0.16,0.55,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.84,0.47,0.03,0.31,0.04,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
318,0,5.466,0.98,0.6,0.16,0.65,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.74,0.49,0.02,0.24,0.04,0.0,0.2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
319,0,5.483,0.98,0.68,0.02,0.75,0.0,0.07,1.11,0.02,0.0,0.0,0.0,0.77,0.39,0.05,0.13,0.04,0.0,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
320,0,5.5,0.98,0.8,0.16,0.75,0.0,0.17,1.56,0.02,0.0,0.0,0.0,0.86,0.35,0.12,0.05,0.0,0.0,1.47,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
321,0,5.517,0.98,0.89,0.24,0.67,0.0,0.27,1.76,0.02,0.0,0.0,0.0,0.98,0.27,0.21,0.0,0.01,0.0,1.9,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
322,0,5.534,0.98,0.77,0.27,0.66,0.0,0.32,1.76,0.05,0.0,0.0,0.0,0.97,0.29,0.17,0.0,0.01,0.0,1.76,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
323,0,5.552,0.98,0.62,0.13,0.65,0.0,0.31,1.67,0.09,0.0,0.0,0.0,0.85,0.35,0.19,0.02,0.01,0.0,1.32,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
324,0,5.569,0.98,0.49,0.05,0.66,0.0,0.21,1.66,0.09,0.0,0.0,0.0,0.75,0.43,0.1,0.1,0.0,0.0,0.88,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
325,0,5.586,0.98,0.48,0.0,0.61,0.0,0.09,1.39,0.03,0.0,0.0,0.0,0.66,0.51,0.1,0.18,0.0,0.0,0.45,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
326,0,5.603,0.98,0.51,0.0,0.63,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.6,0.49,0.05,0.26,0.0,0.0,0.21,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
327,0,5.621,0.98,0.54,0.0,0.67,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.61,0.46,0.05,0.26,0.0,0.0,0.04,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
328,0,5.638,0.98,0.47,0.0,0.66,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.67,0.43,0.13,0.3,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
329,0,5.655,0.98,0.47,0.0,0.68,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.7,0.41,0.14,0.28,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
330,0,5.672,0.98,0.49,0.0,0.7,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.79,0.37,0.14,0.3,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
331,0,5.69,0.98,0.55,0.0,0.68,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.78,0.34,0.05,0.26,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
332,0,5.707,0.98,0.56,0.0,0.64,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.8,0.34,0.0,0.24,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
333,0,5.724,0.98,0.56,0.0,0.57,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.74,0.39,0.0,0.24,0.05,0.06,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
334,0,5.741,0.98,0.53,0.0,0.55,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.64,0.32,0.0,0.25,0.15,0.18,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
335,0,5.759,0.98,0.55,0.0,0.59,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.52,0.4,0.02,0.3,0.3,0.32,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
336,0,5.776,0.98,0.55,0.0,0.63,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.38,0.46,0.02,0.39,0.42,0.47,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
337,0,5.793,0.98,0.66,0.12,0.69,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.22,0.59,0.02,0.46,0.49,0.79,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
338,0,5.81,0.98,0.69,0.14,0.69,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.45,0.76,1.17,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
339,0,5.828,0.98,0.73,0.34,0.68,0.16,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.45,0.14,0.33,1.15,1.57,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
340,0,5.845,0.98,0.74,0.21,0.65,0.35,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.43,0.14,0.2,1.71,2.01,0.01,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
341,0,5.862,0.93,0.73,0.29,0.66,0.55,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.44,0.21,0.11,2.03,2.53,0.01,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
342,0,5.879,0.93,0.74,0.17,0.67,0.64,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.45,0.15,0.09,2.28,3.04,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
343,0,5.897,0.98,0.65,0.26,0.68,0.78,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.39,0.15,0.12,2.43,3.35,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
344,0,5.914,0.98,0.64,0.26,0.68,0.95,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.34,0.08,0.15,2.62,3.55,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
345,0,5.931,0.98,0.62,0.37,0.75,1.14,0.0,0.31,0.0,0.03,0.0,0.0,0.0,0.43,0.05,0.17,2.65,3.67,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
346,0,5.948,0.98,0.72,0.43,0.82,1.16,0.0,0.31,0.0,0.03,0.0,0.0,0.0,0.5,0.05,0.15,2.62,3.71,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
347,0,5.966,0.98,0.76,0.43,0.84,1.09,0.0,0.29,0.0,0.03,0.0,0.0,0.0,0.56,0.02,0.12,2.49,3.67,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
348,0,5.983,0.98,0.74,0.42,0.8,0.95,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.56,0.01,0.07,2.49,3.56,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
