frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1901,0,32.758,0.98,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.22,1.14,0.43,1.05,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1902,0,32.775,0.98,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.22,1.19,0.49,1.1,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1903,0,32.793,0.98,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.29,1.17,0.56,1.12,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1904,0,32.81,0.98,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.35,1.19,0.55,1.15,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1905,0,32.827,0.98,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.33,1.2,0.42,1.15,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1906,0,32.844,0.98,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.34,1.31,0.41,1.15,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1907,0,32.862,0.98,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.45,1.33,0.47,1.16,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1908,0,32.879,0.98,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.62,1.41,0.5,1.15,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1909,0,32.896,0.98,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.73,1.42,0.43,1.17,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1910,0,32.913,0.98,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.81,1.48,0.42,1.18,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1911,0,32.93,0.93,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.86,1.53,0.47,1.17,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1912,0,32.948,0.93,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,1.0,1.54,0.49,1.13,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1913,0,32.965,0.93,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,1.13,1.58,0.57,1.07,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1914,0,32.982,0.93,0.0,0.0,0.0,0.0,0.0,2.49,0.02,0.0,0.0,0.0,1.16,1.56,0.56,1.03,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1915,0,32.999,0.93,0.0,0.0,0.0,0.0,0.0,2.51,0.02,0.0,0.0,0.0,1.2,1.57,0.58,1.0,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1916,0,33.017,0.93,0.0,0.0,0.0,0.0,0.0,2.65,0.04,0.0,0.0,0.0,1.18,1.57,0.43,0.99,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1917,0,33.034,0.93,0.0,0.0,0.0,0.0,0.0,2.73,0.03,0.0,0.0,0.0,1.15,1.63,0.34,1.01,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1918,0,33.051,0.93,0.0,0.0,0.0,0.0,0.0,2.81,0.07,0.0,0.0,0.0,1.09,1.64,0.2,0.99,0.0,0.0,0.02,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1919,0,33.068,0.93,0.0,0.0,0.0,0.0,0.0,2.72,0.05,0.0,0.0,0.0,1.13,1.65,0.27,0.95,0.0,0.0,0.08,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1920,0,33.086,0.98,0.0,0.0,0.0,0.0,0.0,2.66,0.06,0.0,0.0,0.0,1.28,1.6,0.36,0.77,0.0,0.0,0.33,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1921,0,33.103,0.98,0.0,0.0,0.0,0.0,0.0,2.56,0.03,0.0,0.0,0.0,1.34,1.55,0.39,0.58,0.0,0.0,0.68,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1922,0,33.12,0.98,0.0,0.0,0.0,0.0,0.0,2.48,0.05,0.0,0.0,0.0,1.29,1.5,0.26,0.44,0.0,0.0,0.88,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1923,0,33.137,0.98,0.0,0.0,0.0,0.0,0.0,2.38,0.03,0.0,0.0,0.0,1.17,1.57,0.19,0.45,0.0,0.0,0.9,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1924,0,33.155,0.93,0.0,0.0,0.0,0.0,0.0,2.36,0.02,0.0,0.0,0.0,1.1,1.67,0.27,0.51,0.0,0.0,0.65,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1925,0,33.172,0.93,0.0,0.0,0.0,0.0,0.0,2.4,0.02,0.0,0.0,0.0,1.09,1.75,0.35,0.59,0.0,0.0,0.56,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1926,0,33.189,0.93,0.0,0.0,0.0,0.0,0.0,2.48,0.03,0.0,0.0,0.0,1.12,1.74,0.37,0.66,0.0,0.0,0.33,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1927,0,33.206,0.98,0.0,0.0,0.0,0.0,0.0,2.58,0.03,0.0,0.0,0.0,1.12,1.79,0.41,0.74,0.0,0.0,0.25,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1928,0,33.224,0.98,0.0,0.0,0.0,0.0,0.0,2.72,0.04,0.0,0.0,0.0,1.1,1.77,0.43,0.77,0.0,0.0,0.12,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1929,0,33.241,0.98,0.0,0.0,0.0,0.0,0.0,2.87,0.03,0.0,0.0,0.0,1.06,1.84,0.47,0.84,0.0,0.0,0.08,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1930,0,33.258,0.98,0.0,0.0,0.0,0.0,0.0,2.9,0.03,0.0,0.0,0.0,1.12,1.86,0.39,0.86,0.0,0.0,0.07,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1931,0,33.275,0.98,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,1.15,1.96,0.39,0.94,0.0,0.0,0.03,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1932,0,33.293,0.98,0.0,0.0,0.0,0.02,0.0,2.89,0.0,0.0,0.0,0.0,1.18,2.01,0.43,0.95,0.0,0.0,0.03,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1933,0,33.31,0.98,0.0,0.0,0.0,0.02,0.0,2.87,0.0,0.0,0.0,0.0,1.13,1.99,0.48,0.95,0.0,0.0,0.01,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1934,0,33.327,0.98,0.0,0.0,0.0,0.02,0.0,2.83,0.0,0.0,0.0,0.0,1.08,1.89,0.45,0.92,0.0,0.0,0.07,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1935,0,33.344,0.98,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,1.13,1.82,0.38,0.91,0.0,0.0,0.07,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1936,0,33.361,0.98,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,1.18,1.81,0.36,0.95,0.0,0.0,0.06,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1937,0,33.379,0.98,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,1.26,1.87,0.38,0.99,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1938,0,33.396,0.98,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,1.29,1.91,0.41,1.02,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1939,0,33.413,0.98,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,1.25,1.96,0.46,1.01,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1940,0,33.43,0.98,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,1.3,2.0,0.5,1.02,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1941,0,33.448,0.98,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,1.23,2.01,0.48,1.06,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1942,0,33.465,0.98,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,1.22,1.98,0.52,1.08,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1943,0,33.482,0.98,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,1.21,1.96,0.46,1.11,0.0,0.0,0.03,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1944,0,33.499,0.98,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,1.31,1.95,0.52,1.09,0.0,0.0,0.18,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1945,0,33.517,0.98,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,1.34,1.99,0.49,1.09,0.0,0.0,0.31,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1946,0,33.534,0.98,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,1.3,1.97,0.46,1.04,0.0,0.0,0.33,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1947,0,33.551,0.98,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,1.21,2.01,0.46,1.03,0.0,0.0,0.24,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1948,0,33.568,0.98,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,1.16,1.99,0.4,1.0,0.0,0.0,0.17,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1949,0,33.586,0.98,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,1.07,1.96,0.45,1.0,0.0,0.0,0.13,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1950,0,33.603,0.98,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.98,1.92,0.38,0.97,0.0,0.0,0.08,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1951,0,33.62,0.98,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.92,1.89,0.37,0.98,0.0,0.0,0.07,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1952,0,33.637,0.98,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.91,1.92,0.37,0.98,0.0,0.0,0.14,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1953,0,33.655,0.98,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,0.99,1.86,0.41,0.97,0.0,0.0,0.25,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1954,0,33.672,0.98,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,1.0,1.88,0.46,0.96,0.0,0.0,0.22,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1955,0,33.689,0.98,0.0,0.0,0.0,0.01,0.0,2.58,0.0,0.0,0.0,0.0,1.01,1.86,0.52,0.96,0.0,0.0,0.19,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1956,0,33.706,0.93,0.0,0.0,0.0,0.03,0.0,2.53,0.0,0.0,0.0,0.0,1.06,1.94,0.58,0.94,0.0,0.0,0.13,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1957,0,33.724,0.93,0.0,0.0,0.0,0.09,0.0,2.46,0.0,0.0,0.0,0.0,1.11,1.95,0.59,0.93,0.0,0.0,0.2,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1958,0,33.741,0.93,0.0,0.0,0.0,0.14,0.0,2.52,0.0,0.0,0.0,0.0,1.14,2.01,0.53,0.89,0.0,0.0,0.23,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1959,0,33.758,0.93,0.0,0.0,0.0,0.13,0.0,2.51,0.0,0.0,0.0,0.0,1.05,1.96,0.48,0.88,0.0,0.0,0.28,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1960,0,33.775,0.98,0.0,0.0,0.0,0.07,0.0,2.59,0.0,0.01,0.0,0.0,1.02,1.98,0.44,0.86,0.0,0.0,0.28,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1961,0,33.793,0.93,0.0,0.0,0.0,0.01,0.0,2.5,0.0,0.01,0.0,0.0,0.97,1.95,0.45,0.84,0.0,0.0,0.23,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1962,0,33.81,0.98,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.03,0.0,0.0,0.93,1.96,0.45,0.84,0.0,0.0,0.14,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1963,0,33.827,0.98,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.08,0.0,0.0,0.83,1.94,0.51,0.82,0.0,0.0,0.06,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1964,0,33.844,0.93,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.08,0.0,0.0,0.83,1.99,0.56,0.86,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1965,0,33.861,0.93,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.06,0.0,0.0,0.82,2.01,0.57,0.89,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1966,0,33.879,0.93,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.87,2.03,0.61,0.94,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1967,0,33.896,0.93,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.79,1.99,0.62,0.98,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
1968,0,33.913,0.98,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.03,0.0,0.0,0.74,1.93,0.7,1.02,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
1969,0,33.93,0.98,0.0,0.0,0.0,0.06,0.0,2.68,0.0,0.04,0.0,0.0,0.66,1.91,0.74,1.03,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
1970,0,33.948,0.93,0.0,0.0,0.0,0.11,0.0,2.73,0.0,0.07,0.0,0.0,0.7,1.98,0.78,1.03,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
1971,0,33.965,0.93,0.0,0.0,0.0,0.16,0.0,2.82,0.0,0.04,0.0,0.0,0.68,2.0,0.76,1.04,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
1972,0,33.982,0.93,0.0,0.0,0.0,0.18,0.0,2.9,0.0,0.03,0.0,0.0,0.69,2.02,0.72,1.03,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
1973,0,33.999,0.93,0.0,0.0,0.0,0.13,0.0,2.98,0.0,0.0,0.0,0.0,0.69,1.98,0.66,1.02,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
1974,0,34.017,0.93,0.0,0.0,0.0,0.08,0.0,3.01,0.0,0.0,0.0,0.0,0.71,2.08,0.6,0.99,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
1975,0,34.034,0.93,0.0,0.0,0.0,0.1,0.0,3.08,0.0,0.0,0.0,0.0,0.71,2.12,0.57,0.96,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
1976,0,34.051,0.93,0.0,0.0,0.0,0.1,0.0,3.11,0.0,0.0,0.0,0.0,0.73,2.18,0.61,0.96,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
1977,0,34.068,0.93,0.0,0.0,0.0,0.1,0.0,3.04,0.0,0.0,0.0,0.0,0.76,2.22,0.68,0.97,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
1978,0,34.086,0.98,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.01,0.0,0.0,0.8,2.27,0.73,1.02,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
1979,0,34.103,0.93,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.01,0.0,0.0,0.81,2.22,0.73,1.03,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1980,0,34.12,0.98,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.01,0.0,0.0,0.83,2.19,0.63,1.02,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1981,0,34.137,0.98,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.03,0.0,0.0,0.8,2.17,0.58,1.01,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1982,0,34.155,0.98,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.02,0.0,0.0,0.78,2.14,0.52,1.0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1983,0,34.172,0.93,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.04,0.0,0.0,0.75,2.14,0.58,1.03,0.0,0.0,0.01,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1984,0,34.189,0.93,0.0,0.0,0.0,0.05,0.0,2.93,0.0,0.04,0.0,0.0,0.73,2.1,0.66,1.02,0.0,0.0,0.02,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1985,0,34.206,0.93,0.0,0.0,0.0,0.05,0.0,3.03,0.0,0.06,0.0,0.0,0.73,2.11,0.75,1.01,0.0,0.0,0.03,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1986,0,34.224,0.93,0.0,0.0,0.0,0.05,0.0,3.13,0.0,0.11,0.0,0.0,0.68,2.11,0.78,1.0,0.0,0.0,0.03,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1987,0,34.241,0.93,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.16,0.0,0.0,0.7,2.14,0.77,1.03,0.0,0.0,0.06,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1988,0,34.258,0.98,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.21,0.0,0.0,0.75,2.15,0.73,1.02,0.0,0.0,0.06,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1989,0,34.275,0.98,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.22,0.0,0.0,0.91,2.13,0.73,1.05,0.0,0.0,0.05,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1990,0,34.293,0.93,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.24,0.0,0.0,0.87,2.13,0.68,1.02,0.0,0.0,0.03,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1991,0,34.31,0.93,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.24,0.0,0.0,0.85,2.21,0.67,1.04,0.0,0.0,0.02,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1992,0,34.327,0.93,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.25,0.0,0.0,0.78,2.28,0.59,1.05,0.0,0.0,0.02,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1993,0,34.344,0.93,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.24,0.0,0.0,0.89,2.34,0.48,1.11,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1994,0,34.361,0.93,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.24,0.0,0.0,0.96,2.33,0.4,1.15,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1995,0,34.379,0.93,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.23,0.0,0.0,1.01,2.32,0.44,1.19,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1996,0,34.396,0.93,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.21,0.0,0.0,1.03,2.29,0.53,1.21,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1997,0,34.413,0.93,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.19,0.0,0.0,1.1,2.31,0.6,1.23,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1998,0,34.43,0.93,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.21,0.0,0.0,1.15,2.32,0.59,1.27,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1999,0,34.448,0.93,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.2,0.0,0.0,1.21,2.32,0.59,1.3,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
2000,0,34.465,0.93,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.2,0.0,0.0,1.24,2.35,0.62,1.34,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
2001,0,34.482,0.93,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.17,0.0,0.0,1.28,2.42,0.66,1.33,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
2002,0,34.499,0.93,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.11,0.0,0.0,1.24,2.49,0.67,1.32,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
2003,0,34.517,0.93,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.07,0.0,0.0,1.26,2.48,0.64,1.29,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
