frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1899,0,32.724,0.98,0.0,0.0,0.47,0.0,0.0,0.01,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.14,0.63,0.04,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1900,0,32.741,0.98,0.0,0.0,0.43,0.0,0.0,0.01,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.11,0.62,0.05,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1901,0,32.758,0.98,0.0,0.0,0.42,0.0,0.0,0.01,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.06,0.6,0.11,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1902,0,32.775,0.98,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.02,0.59,0.08,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1903,0,32.793,0.98,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.01,0.66,0.12,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1904,0,32.81,0.98,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.03,0.63,0.05,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1905,0,32.827,0.98,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.03,0.0,0.04,0.66,0.05,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1906,0,32.844,0.98,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.04,0.0,0.03,0.7,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1907,0,32.862,0.98,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.08,0.0,0.01,0.81,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1908,0,32.879,0.98,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.1,0.0,0.01,0.82,0.04,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1909,0,32.896,0.98,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.14,0.0,0.01,0.78,0.08,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1910,0,32.913,0.98,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.11,0.0,0.01,0.78,0.13,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1911,0,32.93,0.98,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.07,0.0,0.03,0.77,0.11,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1912,0,32.948,0.98,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.02,0.0,0.05,0.81,0.07,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1913,0,32.965,0.98,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.04,0.0,0.06,0.77,0.02,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1914,0,32.982,0.98,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.07,0.0,0.04,0.79,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1915,0,32.999,0.98,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.1,0.0,0.03,0.75,0.01,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1916,0,33.017,0.98,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.07,0.0,0.02,0.74,0.03,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1917,0,33.034,0.98,0.0,0.0,0.38,0.0,0.0,0.01,0.0,0.0,0.0,0.64,0.0,0.13,0.0,0.03,0.72,0.12,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1918,0,33.051,0.98,0.0,0.0,0.38,0.0,0.0,0.02,0.0,0.0,0.0,0.71,0.0,0.2,0.0,0.02,0.74,0.18,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1919,0,33.068,0.98,0.0,0.0,0.51,0.0,0.0,0.29,0.0,0.0,0.0,0.73,0.0,0.3,0.0,0.02,0.64,0.23,0.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1920,0,33.086,0.98,0.0,0.0,0.6,0.0,0.0,0.55,0.0,0.0,0.0,0.71,0.01,0.25,0.0,0.0,0.64,0.19,1.16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1921,0,33.103,0.98,0.0,0.0,0.56,0.0,0.0,0.64,0.0,0.0,0.0,0.7,0.02,0.18,0.0,0.0,0.64,0.15,2.02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1922,0,33.12,0.98,0.0,0.0,0.49,0.0,0.0,0.6,0.0,0.0,0.0,0.64,0.02,0.1,0.0,0.0,0.75,0.13,2.43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1923,0,33.137,0.98,0.0,0.0,0.5,0.0,0.0,0.63,0.0,0.0,0.0,0.65,0.02,0.09,0.0,0.0,0.79,0.12,2.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1924,0,33.155,0.98,0.0,0.0,0.66,0.0,0.0,0.75,0.0,0.0,0.0,0.69,0.0,0.11,0.0,0.0,0.78,0.17,1.96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1925,0,33.172,0.98,0.0,0.0,0.71,0.0,0.0,0.75,0.0,0.0,0.0,0.74,0.0,0.09,0.0,0.0,0.77,0.15,1.42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1926,0,33.189,0.98,0.0,0.0,0.67,0.0,0.0,0.51,0.0,0.0,0.0,0.75,0.0,0.11,0.0,0.0,0.73,0.12,0.89,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1927,0,33.206,0.98,0.0,0.0,0.58,0.0,0.0,0.28,0.0,0.0,0.0,0.74,0.0,0.04,0.0,0.0,0.75,0.08,0.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1928,0,33.224,0.98,0.0,0.0,0.49,0.0,0.0,0.06,0.0,0.0,0.0,0.75,0.0,0.05,0.0,0.0,0.79,0.12,0.43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1929,0,33.241,0.98,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.05,0.0,0.0,0.83,0.14,0.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1930,0,33.258,0.98,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.12,0.0,0.0,0.79,0.11,0.11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1931,0,33.275,0.98,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.15,0.0,0.0,0.67,0.04,0.02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1932,0,33.293,0.98,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.15,0.0,0.0,0.6,0.02,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1933,0,33.31,0.98,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.08,0.0,0.0,0.53,0.02,0.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1934,0,33.327,0.98,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.05,0.0,0.0,0.58,0.05,0.13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1935,0,33.344,0.98,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.04,0.0,0.0,0.6,0.06,0.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1936,0,33.361,0.98,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.61,0.16,0.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1937,0,33.379,0.98,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.12,0.0,0.0,0.58,0.2,0.12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1938,0,33.396,0.98,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.19,0.0,0.0,0.52,0.27,0.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1939,0,33.413,0.98,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.21,0.0,0.0,0.55,0.25,0.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1940,0,33.43,0.98,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.23,0.0,0.0,0.6,0.25,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1941,0,33.448,0.98,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.23,0.0,0.0,0.65,0.18,0.15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1942,0,33.465,0.98,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.24,0.0,0.0,0.65,0.15,0.17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1943,0,33.482,0.98,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.28,0.0,0.0,0.58,0.09,0.11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1944,0,33.499,0.98,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.26,0.0,0.0,0.54,0.07,0.12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1945,0,33.517,0.98,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.28,0.0,0.0,0.51,0.05,0.15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1946,0,33.534,0.98,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.29,0.0,0.0,0.51,0.1,0.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1947,0,33.551,0.98,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.35,0.0,0.0,0.53,0.17,0.21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1948,0,33.568,0.98,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.31,0.0,0.0,0.49,0.23,0.19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1949,0,33.586,0.98,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.28,0.0,0.0,0.5,0.29,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1950,0,33.603,0.98,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.24,0.0,0.0,0.51,0.33,0.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1951,0,33.62,0.98,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.25,0.0,0.0,0.54,0.33,0.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1952,0,33.637,0.98,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.25,0.0,0.0,0.58,0.38,0.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1953,0,33.655,0.98,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.31,0.0,0.0,0.62,0.37,0.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1954,0,33.672,0.98,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.38,0.0,0.0,0.65,0.38,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1955,0,33.689,0.98,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.45,0.03,0.0,0.61,0.35,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1956,0,33.706,0.98,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.01,0.53,0.03,0.0,0.56,0.35,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1957,0,33.724,0.98,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.01,0.61,0.03,0.0,0.53,0.38,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1958,0,33.741,0.98,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.04,0.68,0.06,0.0,0.54,0.4,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1959,0,33.758,0.98,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.03,0.68,0.11,0.01,0.52,0.44,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960,0,33.775,0.98,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.07,0.7,0.14,0.01,0.47,0.42,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1961,0,33.793,0.98,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.07,0.71,0.08,0.04,0.46,0.4,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1962,0,33.81,0.98,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.07,0.68,0.04,0.05,0.45,0.35,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1963,0,33.827,0.98,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.03,0.62,0.01,0.07,0.46,0.28,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1964,0,33.844,0.98,0.0,0.0,0.76,0.0,0.0,0.02,0.0,0.0,0.0,0.64,0.0,0.54,0.01,0.03,0.44,0.29,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1965,0,33.861,0.98,0.0,0.0,0.74,0.0,0.0,0.02,0.0,0.0,0.0,0.63,0.0,0.42,0.0,0.02,0.44,0.31,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1966,0,33.879,0.98,0.0,0.0,0.77,0.0,0.0,0.02,0.0,0.0,0.0,0.62,0.0,0.31,0.0,0.0,0.44,0.34,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1967,0,33.896,0.98,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.25,0.0,0.0,0.43,0.32,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1968,0,33.913,0.98,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.26,0.0,0.0,0.47,0.38,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1969,0,33.93,0.98,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.28,0.0,0.0,0.5,0.42,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,0,33.948,0.98,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.27,0.0,0.0,0.52,0.38,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1971,0,33.965,0.98,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.31,0.0,0.0,0.49,0.34,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1972,0,33.982,0.98,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.31,0.0,0.0,0.46,0.28,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1973,0,33.999,0.98,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.31,0.0,0.0,0.45,0.34,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1974,0,34.017,0.98,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.29,0.0,0.0,0.52,0.42,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1975,0,34.034,0.98,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.31,0.0,0.0,0.57,0.53,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1976,0,34.051,0.98,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.32,0.0,0.0,0.58,0.52,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1977,0,34.068,0.98,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.31,0.0,0.0,0.6,0.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1978,0,34.086,0.98,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.35,0.0,0.0,0.65,0.44,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1979,0,34.103,0.98,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.35,0.0,0.0,0.7,0.51,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,0,34.12,0.98,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.31,0.0,0.0,0.7,0.51,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1981,0,34.137,0.98,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.34,0.0,0.0,0.64,0.53,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1982,0,34.155,0.98,0.0,0.0,0.97,0.0,0.0,0.01,0.0,0.0,0.0,0.61,0.0,0.38,0.0,0.0,0.57,0.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1983,0,34.172,0.98,0.0,0.0,0.93,0.0,0.0,0.01,0.0,0.0,0.0,0.65,0.0,0.42,0.0,0.0,0.55,0.49,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1984,0,34.189,0.98,0.0,0.0,0.92,0.0,0.0,0.01,0.0,0.0,0.0,0.67,0.0,0.38,0.0,0.0,0.58,0.59,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1985,0,34.206,0.98,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.38,0.0,0.0,0.66,0.6,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1986,0,34.224,0.98,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.4,0.0,0.0,0.69,0.63,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987,0,34.241,0.98,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.4,0.0,0.0,0.69,0.63,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1988,0,34.258,0.98,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.39,0.0,0.0,0.67,0.64,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1989,0,34.275,0.98,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.38,0.0,0.0,0.65,0.61,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1990,0,34.293,0.98,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.37,0.0,0.0,0.65,0.5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1991,0,34.31,0.98,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.37,0.0,0.0,0.6,0.41,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1992,0,34.327,0.98,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.38,0.0,0.0,0.65,0.34,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1993,0,34.344,0.98,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.39,0.0,0.01,0.66,0.31,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1994,0,34.361,0.98,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.41,0.0,0.01,0.76,0.28,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1995,0,34.379,0.98,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.43,0.0,0.01,0.72,0.2,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1996,0,34.396,0.98,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.43,0.0,0.01,0.74,0.15,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1997,0,34.413,0.98,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.41,0.0,0.03,0.74,0.09,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1998,0,34.43,0.98,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.4,0.0,0.06,0.78,0.17,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1999,0,34.448,0.98,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.41,0.0,0.08,0.81,0.22,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2000,0,34.465,0.98,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.39,0.0,0.07,0.8,0.25,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2001,0,34.482,0.98,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.4,0.0,0.06,0.78,0.2,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2002,0,34.499,0.98,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.38,0.0,0.06,0.79,0.22,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2003,0,34.517,0.98,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.41,0.0,0.06,0.78,0.26,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
