frame, face_id, timestamp, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1061,0,18.276,0.88,0.0,0.0,0.63,0.0,0.0,1.77,0.0,0.01,0.32,0.0,0.0,1.76,0.19,0.14,0.0,0.41,0.01,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1062,0,18.293,0.88,0.0,0.0,0.69,0.0,0.0,1.77,0.0,0.01,0.3,0.12,0.0,1.89,0.29,0.11,0.0,0.46,0.01,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1063,0,18.31,0.88,0.0,0.0,0.62,0.0,0.0,1.65,0.0,0.0,0.33,0.17,0.0,1.83,0.39,0.1,0.0,0.36,0.02,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1064,0,18.327,0.88,0.0,0.0,0.61,0.0,0.0,1.6,0.0,0.0,0.33,0.19,0.0,1.8,0.49,0.08,0.0,0.29,0.01,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1065,0,18.345,0.88,0.0,0.0,0.58,0.0,0.0,1.69,0.0,0.0,0.33,0.14,0.0,1.74,0.54,0.07,0.0,0.18,0.02,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1066,0,18.362,0.88,0.0,0.0,0.6,0.0,0.0,1.75,0.0,0.0,0.33,0.2,0.0,1.76,0.46,0.08,0.0,0.15,0.03,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1067,0,18.379,0.88,0.0,0.0,0.64,0.0,0.0,1.9,0.0,0.01,0.34,0.2,0.0,1.7,0.38,0.09,0.0,0.12,0.09,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1068,0,18.396,0.88,0.0,0.0,0.77,0.0,0.0,2.12,0.0,0.04,0.34,0.21,0.0,1.67,0.33,0.06,0.0,0.12,0.08,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1069,0,18.413,0.88,0.0,0.0,0.83,0.0,0.0,2.11,0.0,0.1,0.32,0.21,0.0,1.64,0.26,0.07,0.0,0.16,0.06,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1070,0,18.431,0.88,0.0,0.0,0.81,0.05,0.0,2.13,0.0,0.11,0.29,0.25,0.0,1.71,0.15,0.11,0.0,0.22,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1071,0,18.448,0.88,0.0,0.0,0.73,0.05,0.0,2.09,0.0,0.13,0.23,0.16,0.0,1.77,0.12,0.13,0.0,0.23,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1072,0,18.465,0.88,0.0,0.0,0.71,0.07,0.0,1.91,0.0,0.07,0.2,0.1,0.0,1.86,0.2,0.15,0.0,0.22,0.02,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1073,0,18.482,0.88,0.0,0.0,0.72,0.02,0.0,1.6,0.0,0.05,0.2,0.1,0.0,1.87,0.29,0.15,0.0,0.2,0.02,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1074,0,18.5,0.88,0.0,0.0,0.76,0.02,0.0,1.54,0.0,0.0,0.18,0.15,0.0,1.85,0.34,0.15,0.0,0.26,0.02,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1075,0,18.517,0.88,0.0,0.0,0.75,0.0,0.0,1.72,0.0,0.0,0.14,0.15,0.0,1.78,0.27,0.15,0.0,0.29,0.02,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1076,0,18.534,0.88,0.0,0.0,0.74,0.04,0.0,1.65,0.0,0.02,0.13,0.13,0.0,1.7,0.3,0.16,0.0,0.31,0.03,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1077,0,18.551,0.88,0.0,0.0,0.65,0.13,0.0,1.5,0.0,0.02,0.16,0.08,0.0,1.63,0.33,0.17,0.0,0.24,0.05,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1078,0,18.569,0.88,0.0,0.0,0.65,0.13,0.0,1.54,0.0,0.03,0.19,0.07,0.0,1.69,0.39,0.14,0.0,0.27,0.12,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1079,0,18.586,0.88,0.0,0.0,0.6,0.09,0.0,1.54,0.0,0.01,0.19,0.11,0.0,1.73,0.37,0.15,0.0,0.24,0.1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1080,0,18.603,0.88,0.0,0.0,0.59,0.0,0.0,1.48,0.0,0.01,0.21,0.16,0.0,1.77,0.29,0.17,0.0,0.28,0.08,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1081,0,18.62,0.88,0.0,0.0,0.58,0.0,0.0,1.39,0.0,0.0,0.21,0.12,0.0,1.71,0.26,0.24,0.0,0.21,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1082,0,18.638,0.88,0.0,0.0,0.63,0.0,0.0,1.54,0.0,0.06,0.25,0.12,0.0,1.69,0.2,0.23,0.0,0.16,0.01,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1083,0,18.655,0.88,0.0,0.0,0.65,0.0,0.0,1.65,0.0,0.06,0.22,0.12,0.05,1.64,0.21,0.22,0.0,0.21,0.01,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1084,0,18.672,0.88,0.0,0.0,0.58,0.0,0.0,1.8,0.0,0.05,0.19,0.23,0.05,1.72,0.26,0.15,0.0,0.19,0.01,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1085,0,18.689,0.88,0.0,0.0,0.54,0.0,0.0,1.87,0.0,0.02,0.14,0.25,0.07,1.81,0.26,0.13,0.0,0.27,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1086,0,18.707,0.88,0.0,0.0,0.55,0.0,0.0,1.95,0.0,0.04,0.16,0.3,0.01,1.9,0.29,0.1,0.0,0.16,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1087,0,18.724,0.88,0.0,0.0,0.59,0.0,0.0,1.91,0.0,0.06,0.22,0.28,0.01,1.74,0.25,0.15,0.0,0.28,0.03,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1088,0,18.741,0.88,0.0,0.0,0.57,0.0,0.0,1.83,0.0,0.04,0.26,0.24,0.02,1.69,0.26,0.16,0.0,0.34,0.03,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1089,0,18.758,0.88,0.0,0.0,0.55,0.0,0.0,1.76,0.0,0.08,0.31,0.22,0.02,1.63,0.19,0.21,0.0,0.56,0.03,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1090,0,18.776,0.88,0.0,0.0,0.65,0.0,0.0,1.7,0.0,0.08,0.31,0.26,0.02,1.67,0.24,0.21,0.0,0.54,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1091,0,18.793,0.88,0.0,0.0,0.78,0.0,0.0,1.8,0.0,0.14,0.34,0.46,0.0,1.65,0.21,0.24,0.0,0.58,0.02,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1092,0,18.81,0.88,0.0,0.0,0.86,0.0,0.04,1.95,0.0,0.1,0.31,0.54,0.0,1.73,0.21,0.3,0.0,0.48,0.02,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1093,0,18.827,0.88,0.0,0.0,0.94,0.0,0.05,1.97,0.0,0.1,0.34,0.61,0.0,1.79,0.09,0.31,0.0,0.46,0.02,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1094,0,18.845,0.88,0.0,0.0,0.91,0.0,0.05,1.92,0.0,0.08,0.33,0.62,0.06,1.76,0.05,0.29,0.0,0.54,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1095,0,18.862,0.88,0.0,0.0,1.01,0.0,0.01,1.98,0.0,0.05,0.31,0.62,0.06,1.72,0.02,0.29,0.0,0.52,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1096,0,18.879,0.88,0.0,0.0,1.01,0.0,0.0,2.12,0.0,0.04,0.26,0.6,0.06,1.75,0.0,0.32,0.0,0.58,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1097,0,18.896,0.88,0.0,0.0,1.02,0.0,0.0,2.19,0.0,0.0,0.21,0.5,0.0,1.81,0.0,0.39,0.0,0.5,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1098,0,18.913,0.88,0.0,0.0,0.9,0.0,0.0,1.94,0.0,0.0,0.24,0.52,0.0,1.7,0.0,0.34,0.0,0.56,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1099,0,18.931,0.88,0.0,0.0,0.82,0.0,0.0,1.81,0.0,0.0,0.26,0.49,0.0,1.64,0.0,0.3,0.0,0.45,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1100,0,18.948,0.88,0.0,0.0,0.86,0.0,0.0,1.88,0.0,0.02,0.3,0.53,0.0,1.65,0.04,0.24,0.0,0.37,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1101,0,18.965,0.88,0.0,0.0,0.94,0.0,0.0,1.97,0.0,0.02,0.32,0.5,0.0,1.69,0.05,0.24,0.0,0.26,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1102,0,18.982,0.88,0.0,0.0,1.04,0.0,0.0,1.87,0.0,0.03,0.34,0.56,0.0,1.66,0.05,0.22,0.0,0.35,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1103,0,19.0,0.88,0.02,0.0,1.03,0.0,0.0,1.84,0.0,0.04,0.33,0.57,0.0,1.59,0.03,0.19,0.0,0.36,0.18,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1104,0,19.017,0.88,0.02,0.0,1.04,0.0,0.0,1.99,0.0,0.06,0.32,0.62,0.0,1.64,0.07,0.15,0.0,0.41,0.18,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1105,0,19.034,0.88,0.02,0.0,0.95,0.0,0.06,2.11,0.0,0.04,0.31,0.61,0.0,1.71,0.18,0.09,0.0,0.39,0.43,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1106,0,19.051,0.88,0.0,0.0,0.91,0.0,0.23,2.33,0.0,0.02,0.31,0.4,0.0,1.68,0.3,0.05,0.0,0.31,0.59,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1107,0,19.069,0.88,0.0,0.0,0.79,0.0,0.41,2.37,0.0,0.0,0.28,0.21,0.0,1.63,0.32,0.01,0.0,0.19,1.03,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1108,0,19.086,0.93,0.0,0.0,0.67,0.0,0.49,2.34,0.0,0.0,0.3,0.0,0.0,1.55,0.21,0.0,0.0,0.1,1.12,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1109,0,19.103,0.93,0.0,0.0,0.59,0.0,0.49,2.11,0.0,0.0,0.31,0.02,0.0,1.6,0.07,0.03,0.0,0.18,1.11,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1110,0,19.12,0.93,0.0,0.0,0.58,0.0,0.45,2.14,0.0,0.0,0.36,0.02,0.0,1.65,0.0,0.06,0.0,0.26,0.84,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1111,0,19.138,0.93,0.0,0.0,0.6,0.0,0.39,2.23,0.0,0.0,0.37,0.05,0.0,1.68,0.0,0.14,0.0,0.33,0.5,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1112,0,19.155,0.88,0.0,0.0,0.53,0.0,0.27,2.19,0.0,0.0,0.42,0.21,0.0,1.72,0.0,0.16,0.0,0.31,0.27,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1113,0,19.172,0.88,0.0,0.0,0.58,0.0,0.13,2.17,0.0,0.0,0.45,0.24,0.0,1.72,0.0,0.16,0.0,0.38,0.14,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1114,0,19.189,0.88,0.0,0.0,0.64,0.0,0.06,2.26,0.0,0.05,0.48,0.21,0.0,1.73,0.0,0.09,0.0,0.38,0.13,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1115,0,19.207,0.88,0.0,0.0,0.73,0.0,0.05,2.24,0.0,0.07,0.5,0.11,0.0,1.74,0.0,0.04,0.0,0.35,0.06,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1116,0,19.224,0.88,0.0,0.0,0.68,0.0,0.05,1.94,0.0,0.08,0.48,0.16,0.0,1.74,0.0,0.01,0.0,0.26,0.04,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1117,0,19.241,0.88,0.0,0.0,0.69,0.0,0.03,1.77,0.0,0.13,0.45,0.23,0.0,1.79,0.0,0.08,0.0,0.18,0.04,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1118,0,19.258,0.88,0.0,0.0,0.75,0.0,0.0,1.81,0.0,0.15,0.38,0.26,0.0,1.86,0.07,0.13,0.0,0.24,0.02,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1119,0,19.276,0.88,0.0,0.0,0.88,0.0,0.0,1.73,0.0,0.26,0.37,0.39,0.0,1.9,0.07,0.22,0.0,0.29,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1120,0,19.293,0.88,0.0,0.0,0.92,0.0,0.0,1.61,0.0,0.29,0.39,0.53,0.0,1.96,0.07,0.22,0.0,0.36,0.01,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1121,0,19.31,0.88,0.0,0.0,0.89,0.0,0.0,1.71,0.0,0.31,0.39,0.64,0.0,2.01,0.05,0.18,0.0,0.33,0.04,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1122,0,19.327,0.88,0.0,0.0,0.82,0.0,0.0,1.92,0.0,0.32,0.36,0.65,0.0,2.05,0.05,0.14,0.0,0.29,0.04,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1123,0,19.344,0.88,0.0,0.0,0.85,0.03,0.0,2.07,0.0,0.27,0.37,0.64,0.02,2.03,0.05,0.11,0.0,0.25,0.04,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1124,0,19.362,0.88,0.0,0.0,0.96,0.03,0.02,2.02,0.0,0.24,0.34,0.58,0.02,1.99,0.09,0.14,0.0,0.33,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1125,0,19.379,0.88,0.0,0.0,1.04,0.03,0.02,2.08,0.0,0.18,0.32,0.56,0.02,1.97,0.09,0.13,0.0,0.41,0.03,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1126,0,19.396,0.88,0.0,0.0,1.01,0.04,0.02,1.98,0.0,0.13,0.27,0.51,0.03,1.93,0.13,0.13,0.0,0.43,0.03,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1127,0,19.413,0.88,0.0,0.0,0.97,0.04,0.01,1.83,0.0,0.13,0.3,0.52,0.03,1.87,0.08,0.16,0.0,0.41,0.03,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1128,0,19.431,0.88,0.0,0.0,0.93,0.04,0.01,1.68,0.0,0.07,0.28,0.48,0.03,1.8,0.08,0.16,0.0,0.37,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1129,0,19.448,0.98,0.15,0.0,0.92,0.02,0.01,1.52,0.0,0.04,0.24,0.33,0.0,1.85,0.04,0.18,0.0,0.42,0.0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
1130,0,19.465,0.98,0.29,0.01,0.91,0.06,0.0,1.32,0.0,0.0,0.2,0.18,0.0,1.96,0.0,0.15,0.0,0.4,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1131,0,19.482,0.98,0.4,0.03,0.86,0.08,0.0,1.23,0.0,0.0,0.12,0.02,0.0,2.17,0.0,0.19,0.0,0.34,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1132,0,19.5,0.98,0.47,0.03,0.83,0.06,0.0,1.33,0.0,0.0,0.08,0.02,0.0,2.43,0.0,0.21,0.0,0.31,0.07,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1133,0,19.517,0.98,0.53,0.05,0.72,0.02,0.0,1.28,0.0,0.0,0.05,0.0,0.0,2.48,0.0,0.21,0.0,0.28,0.1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1134,0,19.534,0.98,0.51,0.03,0.66,0.01,0.0,1.24,0.0,0.1,0.07,0.0,0.0,2.31,0.0,0.25,0.0,0.41,0.1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1135,0,19.551,0.98,0.5,0.03,0.61,0.0,0.0,1.17,0.0,0.1,0.1,0.0,0.0,2.23,0.0,0.26,0.0,0.48,0.03,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1136,0,19.569,0.98,0.51,0.0,0.64,0.0,0.0,1.38,0.0,0.14,0.12,0.0,0.0,2.17,0.0,0.28,0.0,0.55,0.01,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1137,0,19.586,0.98,0.55,0.13,0.63,0.07,0.0,1.28,0.0,0.03,0.19,0.0,0.0,2.22,0.0,0.23,0.0,0.52,0.01,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1138,0,19.603,0.98,0.53,0.17,0.6,0.09,0.0,1.16,0.0,0.03,0.23,0.03,0.0,2.05,0.0,0.21,0.0,0.45,0.05,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1139,0,19.62,0.98,0.48,0.17,0.5,0.09,0.0,1.01,0.0,0.1,0.23,0.03,0.0,2.03,0.0,0.22,0.0,0.48,0.04,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1140,0,19.638,0.98,0.54,0.08,0.4,0.02,0.0,1.02,0.0,0.13,0.19,0.03,0.0,1.95,0.0,0.25,0.0,0.44,0.04,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1141,0,19.655,0.98,0.52,0.13,0.43,0.05,0.0,1.06,0.0,0.16,0.18,0.0,0.0,1.91,0.0,0.25,0.0,0.5,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1142,0,19.672,0.98,0.48,0.17,0.51,0.05,0.0,1.18,0.0,0.11,0.2,0.0,0.0,1.88,0.0,0.22,0.0,0.45,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1143,0,19.689,0.98,0.5,0.16,0.69,0.05,0.0,1.44,0.0,0.12,0.2,0.0,0.0,1.94,0.0,0.18,0.0,0.49,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1144,0,19.707,0.98,0.46,0.22,0.65,0.0,0.0,1.44,0.0,0.18,0.14,0.02,0.0,1.9,0.0,0.17,0.0,0.51,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1145,0,19.724,0.98,0.48,0.18,0.64,0.0,0.0,1.22,0.0,0.13,0.11,0.02,0.0,1.92,0.0,0.17,0.0,0.63,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1146,0,19.741,0.98,0.5,0.17,0.63,0.01,0.02,1.33,0.0,0.09,0.14,0.02,0.0,1.97,0.0,0.17,0.0,0.66,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1147,0,19.758,0.98,0.53,0.15,0.7,0.01,0.02,1.43,0.0,0.0,0.22,0.0,0.0,2.04,0.0,0.17,0.0,0.66,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1148,0,19.776,0.98,0.49,0.19,0.69,0.02,0.02,1.43,0.0,0.02,0.25,0.0,0.0,2.09,0.0,0.22,0.0,0.56,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1149,0,19.793,0.98,0.5,0.34,0.66,0.05,0.0,1.29,0.0,0.02,0.21,0.0,0.0,2.11,0.0,0.28,0.0,0.65,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1150,0,19.81,0.98,0.49,0.33,0.62,0.05,0.02,1.35,0.0,0.06,0.2,0.0,0.0,2.18,0.0,0.29,0.0,0.64,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
