 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,pain_label
0.0,0.0,0.0,0.58,0.19,0.0,0.0,0.0,0.0,0.0,0.73,3.11,0.14,0.0,0.45,2.53,1.37,0
0.0,0.0,0.0,0.59,0.17,0.0,0.0,0.0,0.0,0.0,0.84,3.27,0.25,0.0,0.43,2.51,1.5,0
0.0,0.0,0.0,0.64,0.15,0.0,0.0,0.0,0.0,0.0,1.09,3.48,0.44,0.0,0.28,2.58,1.49,0
0.0,0.0,0.0,0.6,0.16,0.0,0.0,0.0,0.0,0.0,1.23,3.49,0.47,0.0,0.23,2.45,1.52,0
0.0,0.0,0.0,0.59,0.19,0.0,0.0,0.0,0.0,0.0,0.97,3.39,0.45,0.0,0.24,2.49,1.56,0
0.0,0.0,0.0,0.52,0.23,0.0,0.0,0.0,0.0,0.0,0.54,3.29,0.26,0.0,0.2,2.67,1.54,0
0.0,0.0,0.0,0.51,0.24,0.0,0.0,0.0,0.0,0.0,0.33,3.15,0.11,0.0,0.15,2.73,1.51,0
0.0,0.0,0.0,0.36,0.24,0.0,0.0,0.0,0.0,0.0,0.54,3.03,0.0,0.0,0.03,2.49,1.39,0
0.0,0.0,0.0,0.27,0.24,0.0,0.0,0.0,0.0,0.0,0.79,2.94,0.08,0.0,0.0,2.28,1.31,0
0.0,0.0,0.0,0.09,0.28,0.0,0.0,0.0,0.0,0.0,0.53,2.82,0.28,0.0,0.01,1.92,1.16,0
0.0,0.0,0.0,0.07,0.28,0.0,0.0,0.0,0.0,0.0,0.33,2.79,0.61,0.0,0.12,1.79,1.1,0
0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.17,2.7,0.86,0.0,0.3,1.56,1.03,0
0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.17,2.85,1.05,0.0,0.53,1.77,0.94,0
0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.13,2.88,0.92,0.0,0.64,1.72,0.88,0
0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.16,2.88,0.67,0.0,0.66,1.61,0.86,0
0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.16,2.58,0.29,0.0,0.57,1.3,0.85,0
0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.12,2.38,0.09,0.0,0.43,1.26,0.77,0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.35,1.21,0.72,0
0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.15,2.31,0.0,0.0,0.3,1.09,0.69,0
0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.15,2.46,0.07,0.0,0.2,1.29,0.65,0
0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.29,2.63,0.25,0.0,0.07,1.5,0.45,0
0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.45,2.84,0.51,0.0,0.08,1.87,0.47,0
0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.61,2.92,0.57,0.0,0.08,1.84,0.43,0
0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.78,3.09,0.5,0.0,0.14,1.96,0.48,0
0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.57,3.15,0.42,0.0,0.14,2.01,0.52,0
0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.61,3.1,0.47,0.0,0.23,1.9,0.51,0
0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.64,2.83,0.54,0.0,0.33,1.78,0.55,0
0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.55,2.68,0.75,0.0,0.46,1.55,0.52,0
0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.62,2.8,0.85,0.0,0.58,1.83,0.6,0
0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.56,2.98,1.09,0.0,0.49,1.69,0.61,0
0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.75,2.97,0.8,0.01,0.43,1.91,0.51,1
0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.92,3.0,0.63,0.01,0.24,1.81,0.41,0
0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.77,3.05,0.25,0.01,0.21,2.0,0.37,1
0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.78,3.14,0.16,0.0,0.06,1.94,0.35,0
0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.53,3.04,0.09,0.01,0.05,1.89,0.31,1
0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.47,2.93,0.08,0.01,0.01,1.75,0.25,0
0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.3,2.91,0.35,0.01,0.22,1.82,0.27,1
0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.25,2.98,0.33,0.0,0.23,1.85,0.26,0
0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.81,3.1,0.54,0.0,0.28,1.96,0.29,1
0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,1.01,3.11,0.52,0.0,0.19,1.85,0.21,1
0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,1.21,3.04,0.57,0.07,0.17,1.99,0.15,1
0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.74,2.83,0.48,0.07,0.12,1.8,0.1,1
0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.67,2.86,0.26,0.08,0.07,1.96,0.12,1
0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.47,2.79,0.29,0.02,0.08,1.64,0.12,1
0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.3,2.88,0.15,0.02,0.16,2.0,0.11,1
0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.33,2.97,0.19,0.02,0.1,1.92,0.04,1
0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.19,3.07,0.2,0.02,0.17,2.21,0.08,1
0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.19,3.12,0.23,0.02,0.21,2.25,0.06,1
0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.26,0.03,0.44,2.36,0.06,1
0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.14,0.06,0.41,2.28,0.02,1
0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.09,0.06,0.38,2.18,0.01,1
0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.02,0.32,2.23,0.01,1
0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.04,2.52,0.0,0.0,0.4,2.45,0.0,1
0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.11,2.66,0.0,0.0,0.43,2.51,0.0,1
0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.18,2.74,0.0,0.0,0.37,2.49,0.0,1
0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.13,2.67,0.0,0.0,0.27,2.39,0.0,1
0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.06,2.67,0.0,0.0,0.15,2.35,0.0,1
0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.11,2.22,0.0,1
0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.16,2.62,0.0,0.0,0.1,2.16,0.0,1
0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.16,2.51,0.0,0.0,0.14,2.01,0.0,1
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16,2.52,0.0,0.0,0.23,2.07,0.0,1
0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.19,1.99,0.0,1
0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.25,2.23,0.02,1
0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.34,2.34,0.02,1
0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.54,2.5,0.03,1
0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.54,2.32,0.0,1
0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.38,2.24,0.01,1
0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.32,2.1,0.0,1
0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.41,2.25,0.03,1
0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.34,2.25,0.05,1
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.3,2.38,0.09,1
0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.22,2.35,0.06,1
0.0,0.0,0.0,0.0,0.51,0.05,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.3,2.27,0.04,1
0.0,0.0,0.0,0.0,0.53,0.06,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.32,2.22,0.02,1
0.0,0.0,0.0,0.0,0.51,0.06,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.36,2.12,0.13,1
0.0,0.0,0.0,0.0,0.52,0.02,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.42,2.11,0.15,1
0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.47,2.02,0.13,1
0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.39,2.04,0.02,1
0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.06,2.33,0.0,0.0,0.38,2.14,0.04,1
0.0,0.0,0.0,0.0,0.51,0.02,0.0,0.0,0.0,0.0,0.06,2.42,0.0,0.0,0.38,2.22,0.04,1
0.0,0.0,0.0,0.0,0.52,0.02,0.0,0.0,0.0,0.0,0.06,2.46,0.0,0.0,0.48,2.24,0.04,1
0.0,0.0,0.0,0.0,0.51,0.02,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.35,2.16,0.0,1
0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.28,2.08,0.0,1
0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.31,1.95,0.0,1
0.0,0.0,0.0,0.0,0.54,0.02,0.0,0.0,0.0,0.0,0.01,2.48,0.0,0.0,0.39,2.0,0.0,1
0.0,0.0,0.0,0.0,0.55,0.02,0.0,0.0,0.0,0.0,0.01,2.46,0.0,0.0,0.49,2.09,0.0,1
0.0,0.0,0.0,0.0,0.56,0.08,0.0,0.0,0.0,0.0,0.04,2.43,0.0,0.0,0.42,2.26,0.0,1
0.0,0.0,0.0,0.0,0.54,0.11,0.0,0.0,0.0,0.0,0.03,2.28,0.0,0.0,0.45,2.23,0.0,1
0.0,0.0,0.0,0.0,0.53,0.22,0.0,0.0,0.0,0.0,0.03,2.14,0.0,0.0,0.42,2.28,0.0,1
0.0,0.0,0.0,0.0,0.51,0.21,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.43,2.3,0.0,1
0.0,0.0,0.0,0.0,0.49,0.17,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.55,2.49,0.0,1
0.0,0.0,0.0,0.0,0.49,0.06,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.06,0.62,2.52,0.0,1
0.0,0.0,0.0,0.0,0.53,0.03,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.06,0.71,2.49,0.0,1
0.0,0.0,0.0,0.0,0.57,0.02,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.06,0.63,2.26,0.0,1
0.0,0.0,0.0,0.0,0.6,0.08,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.63,2.0,0.0,1
0.0,0.0,0.0,0.0,0.61,0.06,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.71,1.95,0.0,1
0.0,0.0,0.0,0.0,0.62,0.06,0.0,0.0,0.0,0.0,0.0,2.07,0.03,0.0,0.82,2.05,0.0,1
0.0,0.0,0.0,0.0,0.62,0.02,0.0,0.0,0.0,0.0,0.0,2.07,0.03,0.0,0.82,2.13,0.0,1
0.0,0.0,0.0,0.0,0.6,0.02,0.0,0.0,0.0,0.0,0.0,2.13,0.03,0.0,0.75,2.08,0.0,1
0.0,0.0,0.0,0.0,0.58,0.02,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.66,2.06,0.0,1
0.0,0.0,0.0,0.0,0.6,0.07,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.57,2.21,0.0,1
0.0,0.0,0.0,0.0,0.61,0.18,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.53,2.19,0.0,1
0.0,0.0,0.0,0.0,0.65,0.36,0.0,0.0,0.0,0.0,0.15,2.33,0.0,0.04,0.57,2.06,0.0,1
0.0,0.0,0.0,0.0,0.62,0.43,0.0,0.0,0.0,0.0,0.15,2.2,0.0,0.08,0.65,1.94,0.0,1
0.0,0.0,0.0,0.0,0.66,0.46,0.0,0.0,0.0,0.0,0.15,2.23,0.0,0.08,0.73,1.94,0.0,1
0.0,0.0,0.0,0.0,0.66,0.48,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.06,0.73,1.92,0.0,1
0.0,0.0,0.0,0.0,0.73,0.43,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.08,0.76,1.99,0.0,1
0.0,0.0,0.0,0.0,0.71,0.33,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.16,0.76,2.07,0.0,1
0.0,0.0,0.0,0.0,0.7,0.16,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.18,0.84,2.16,0.0,1
0.0,0.0,0.0,0.0,0.67,0.15,0.0,0.0,0.0,0.0,0.0,2.28,0.02,0.16,0.77,2.13,0.0,1
0.0,0.0,0.0,0.0,0.67,0.15,0.0,0.0,0.0,0.0,0.0,2.41,0.06,0.11,0.63,2.2,0.0,1
0.0,0.0,0.0,0.0,0.67,0.29,0.0,0.0,0.0,0.0,0.0,2.46,0.09,0.11,0.6,2.26,0.0,1
0.0,0.0,0.0,0.0,0.66,0.27,0.0,0.0,0.0,0.0,0.0,2.53,0.1,0.12,0.62,2.31,0.0,1
0.0,0.0,0.0,0.0,0.67,0.42,0.0,0.0,0.0,0.0,0.0,2.3,0.1,0.12,0.79,2.28,0.0,1
0.0,0.0,0.0,0.0,0.66,0.32,0.0,0.0,0.0,0.0,0.0,2.35,0.08,0.14,0.76,2.27,0.0,1
0.0,0.0,0.0,0.0,0.66,0.38,0.0,0.0,0.0,0.0,0.0,2.28,0.05,0.14,0.77,2.3,0.0,1
0.0,0.0,0.0,0.0,0.65,0.28,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.19,0.73,2.32,0.0,1
0.0,0.0,0.0,0.0,0.65,0.2,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.23,0.72,2.29,0.0,1
0.0,0.0,0.0,0.0,0.64,0.11,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.26,0.73,2.2,0.0,1
0.0,0.0,0.0,0.0,0.57,0.03,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.28,0.62,2.18,0.0,1
0.0,0.0,0.0,0.0,0.48,0.03,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.25,0.54,2.17,0.0,1
0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.29,0.51,2.18,0.0,1
0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.02,0.38,0.56,2.07,0.0,1
0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.04,2.4,0.02,0.45,0.62,2.12,0.0,1
0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.04,2.36,0.02,0.41,0.6,2.1,0.0,1
0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04,2.37,0.0,0.3,0.62,2.19,0.0,1
0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.29,0.62,2.2,0.0,1
0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.02,0.31,0.61,2.24,0.0,1
0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.02,0.37,0.54,2.29,0.0,1
0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.02,0.36,0.5,2.28,0.0,1
0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.34,0.48,2.35,0.0,1
0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.35,0.45,2.33,0.0,1
0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.34,0.46,2.34,0.0,1
