 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,pain_label
0.0,0.59,0.0,0.0,0.31,0.0,0.25,0.0,0.0,0.0,1.82,3.59,0.22,0.0,0.06,1.25,0.0,0
0.0,0.62,0.0,0.0,0.3,0.0,0.29,0.0,0.0,0.0,1.78,3.51,0.24,0.0,0.02,1.24,0.0,0
0.01,0.78,0.0,0.0,0.31,0.0,0.37,0.0,0.0,0.0,1.71,3.38,0.17,0.0,0.02,1.22,0.0,0
0.02,0.82,0.0,0.0,0.33,0.0,0.43,0.0,0.0,0.0,1.66,3.33,0.11,0.0,0.0,1.19,0.0,0
0.02,0.83,0.0,0.0,0.33,0.0,0.49,0.0,0.0,0.0,1.67,3.33,0.06,0.0,0.21,1.1,0.0,0
0.01,0.78,0.0,0.0,0.28,0.0,0.49,0.0,0.0,0.0,1.77,3.36,0.07,0.0,0.37,1.18,0.0,0
0.0,0.74,0.0,0.0,0.29,0.0,0.48,0.0,0.0,0.0,1.95,3.36,0.13,0.0,0.58,1.21,0.0,0
0.0,0.71,0.0,0.0,0.27,0.0,0.44,0.0,0.0,0.0,1.96,3.55,0.14,0.0,0.46,1.22,0.0,0
0.0,0.65,0.0,0.0,0.27,0.0,0.45,0.0,0.0,0.0,1.76,3.64,0.11,0.0,0.37,1.04,0.0,0
0.0,0.62,0.0,0.0,0.24,0.0,0.47,0.0,0.0,0.0,1.47,3.78,0.05,0.0,0.25,0.9,0.0,0
0.0,0.63,0.0,0.0,0.21,0.0,0.53,0.0,0.0,0.0,1.54,3.61,0.03,0.0,0.29,0.89,0.0,0
0.01,0.6,0.0,0.01,0.22,0.0,0.56,0.0,0.0,0.0,1.63,3.48,0.02,0.0,0.25,1.01,0.0,0
0.01,0.58,0.0,0.03,0.25,0.0,0.62,0.0,0.0,0.0,1.84,3.32,0.01,0.0,0.21,1.1,0.0,0
0.05,0.6,0.0,0.03,0.26,0.0,0.64,0.0,0.0,0.0,1.85,3.36,0.0,0.0,0.15,1.22,0.0,0
0.04,0.6,0.0,0.06,0.27,0.0,0.67,0.0,0.0,0.0,1.86,3.35,0.05,0.0,0.18,1.14,0.0,0
0.04,0.52,0.0,0.04,0.27,0.0,0.65,0.0,0.0,0.0,1.8,3.35,0.07,0.0,0.18,1.0,0.0,0
0.0,0.45,0.0,0.04,0.24,0.0,0.66,0.0,0.0,0.0,1.73,3.37,0.08,0.0,0.22,0.75,0.0,0
0.01,0.42,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.0,1.73,3.38,0.06,0.0,0.25,0.78,0.0,0
0.01,0.4,0.0,0.0,0.21,0.0,0.74,0.0,0.0,0.0,1.68,3.43,0.09,0.0,0.23,0.81,0.0,0
0.01,0.33,0.0,0.0,0.24,0.0,0.74,0.0,0.0,0.0,1.68,3.46,0.18,0.0,0.13,0.91,0.0,0
0.0,0.31,0.0,0.0,0.27,0.0,0.68,0.0,0.0,0.0,1.74,3.51,0.3,0.0,0.03,0.94,0.0,0
0.0,0.42,0.0,0.0,0.26,0.0,0.57,0.0,0.0,0.0,1.81,3.52,0.45,0.0,0.0,1.09,0.0,0
0.0,0.48,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,1.65,3.63,0.49,0.0,0.0,1.15,0.0,0
0.0,0.45,0.0,0.0,0.23,0.0,0.5,0.0,0.0,0.0,1.66,3.76,0.58,0.0,0.0,1.21,0.0,0
0.0,0.45,0.0,0.01,0.25,0.0,0.46,0.0,0.0,0.0,1.64,3.88,0.56,0.0,0.0,1.16,0.0,0
0.0,0.46,0.0,0.01,0.28,0.0,0.46,0.0,0.0,0.0,1.75,3.93,0.57,0.0,0.0,1.18,0.0,0
0.02,0.47,0.0,0.01,0.28,0.0,0.4,0.0,0.0,0.0,1.63,3.94,0.46,0.0,0.0,1.19,0.0,0
0.03,0.49,0.0,0.0,0.3,0.0,0.41,0.0,0.0,0.0,1.66,3.96,0.53,0.0,0.0,1.12,0.0,0
0.03,0.48,0.0,0.0,0.27,0.0,0.39,0.0,0.0,0.0,1.7,3.97,0.6,0.0,0.0,1.1,0.0,0
0.0,0.54,0.0,0.0,0.24,0.0,0.4,0.0,0.0,0.0,1.75,3.89,0.8,0.0,0.0,1.03,0.0,0
0.0,0.46,0.0,0.0,0.19,0.0,0.4,0.0,0.0,0.0,1.82,3.75,0.74,0.0,0.0,0.99,0.0,0
0.0,0.51,0.0,0.0,0.13,0.0,0.44,0.0,0.0,0.0,1.89,3.52,0.73,0.0,0.03,0.95,0.0,0
0.0,0.44,0.0,0.0,0.14,0.0,0.46,0.0,0.0,0.0,1.83,3.38,0.59,0.0,0.03,0.98,0.0,0
0.0,0.39,0.0,0.0,0.15,0.0,0.49,0.0,0.0,0.0,1.56,3.37,0.57,0.0,0.03,1.18,0.0,0
0.0,0.28,0.0,0.0,0.17,0.0,0.45,0.0,0.0,0.0,1.4,3.36,0.49,0.0,0.0,1.15,0.0,0
0.0,0.24,0.0,0.0,0.19,0.0,0.45,0.0,0.0,0.0,1.34,3.4,0.49,0.0,0.0,1.13,0.0,0
0.0,0.26,0.0,0.0,0.18,0.0,0.42,0.0,0.0,0.0,1.29,3.31,0.42,0.0,0.0,0.91,0.0,0
0.0,0.26,0.0,0.0,0.19,0.0,0.46,0.0,0.0,0.0,1.33,3.18,0.5,0.0,0.07,0.81,0.0,0
0.0,0.36,0.0,0.0,0.18,0.0,0.48,0.0,0.0,0.0,1.32,3.11,0.48,0.0,0.23,0.78,0.0,0
0.0,0.34,0.0,0.0,0.18,0.0,0.56,0.0,0.0,0.0,1.41,2.97,0.5,0.0,0.38,0.68,0.0,0
0.0,0.36,0.0,0.0,0.17,0.0,0.58,0.0,0.0,0.0,1.3,3.03,0.32,0.0,0.44,0.68,0.0,0
0.0,0.38,0.0,0.0,0.18,0.0,0.56,0.0,0.0,0.0,1.01,2.96,0.16,0.0,0.31,0.61,0.0,0
0.0,0.41,0.0,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.78,3.05,0.04,0.0,0.16,0.69,0.0,0
0.0,0.46,0.0,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.61,3.02,0.04,0.0,0.02,0.69,0.0,0
0.0,0.49,0.0,0.0,0.14,0.0,0.53,0.0,0.0,0.0,0.67,2.98,0.2,0.0,0.14,0.69,0.0,0
0.01,0.56,0.0,0.0,0.14,0.0,0.59,0.0,0.0,0.0,0.7,2.83,0.34,0.0,0.24,0.71,0.0,0
0.01,0.59,0.0,0.0,0.13,0.0,0.58,0.0,0.0,0.0,1.18,2.77,0.52,0.0,0.49,0.71,0.0,0
0.03,0.6,0.0,0.0,0.17,0.0,0.58,0.0,0.0,0.0,1.44,2.8,0.45,0.0,0.53,0.74,0.0,0
0.02,0.55,0.0,0.0,0.2,0.0,0.46,0.0,0.0,0.0,1.78,2.89,0.43,0.0,0.6,0.82,0.0,0
0.02,0.54,0.0,0.0,0.22,0.0,0.45,0.0,0.0,0.0,1.6,2.99,0.31,0.0,0.61,1.0,0.0,0
0.0,0.43,0.0,0.0,0.2,0.0,0.43,0.0,0.0,0.0,1.48,3.0,0.29,0.0,0.6,1.11,0.0,0
0.0,0.37,0.0,0.0,0.27,0.0,0.52,0.0,0.0,0.0,1.2,3.03,0.2,0.0,0.45,1.14,0.0,0
0.0,0.25,0.0,0.0,0.26,0.0,0.54,0.0,0.0,0.0,1.17,3.0,0.13,0.0,0.26,1.12,0.0,0
0.0,0.21,0.0,0.0,0.3,0.0,0.52,0.0,0.0,0.0,1.31,3.13,0.04,0.0,0.18,1.1,0.0,0
0.0,0.21,0.0,0.0,0.32,0.0,0.49,0.0,0.0,0.0,1.6,3.18,0.02,0.0,0.21,1.11,0.05,0
0.01,0.22,0.0,0.02,0.41,0.0,0.46,0.0,0.0,0.0,1.36,3.28,0.1,0.0,0.13,1.08,0.37,0
0.09,0.23,0.0,0.07,0.37,0.0,0.49,0.0,0.0,0.0,1.29,3.26,0.28,0.0,0.05,0.99,0.77,0
0.17,0.3,0.0,0.15,0.29,0.0,0.52,0.0,0.0,0.0,1.12,3.42,0.33,0.0,0.0,0.89,1.17,0
0.3,0.36,0.0,0.19,0.22,0.0,0.55,0.0,0.0,0.0,1.19,3.51,0.26,0.0,0.0,0.88,1.19,0
0.3,0.43,0.0,0.2,0.24,0.0,0.5,0.0,0.0,0.0,1.1,3.66,0.11,0.0,0.0,0.94,1.02,0
0.22,0.36,0.0,0.14,0.3,0.0,0.45,0.0,0.0,0.0,1.25,3.74,0.05,0.0,0.0,1.11,0.69,0
0.09,0.24,0.0,0.07,0.35,0.0,0.43,0.0,0.0,0.0,1.64,3.85,0.27,0.0,0.0,1.24,0.34,0
0.04,0.17,0.0,0.01,0.37,0.0,0.42,0.0,0.0,0.0,1.96,4.17,0.35,0.0,0.0,1.45,0.12,0
0.07,0.15,0.0,0.0,0.34,0.0,0.35,0.0,0.0,0.0,2.03,4.44,0.57,0.0,0.0,1.47,0.0,0
0.11,0.22,0.0,0.0,0.34,0.0,0.28,0.0,0.0,0.0,2.09,4.71,0.4,0.0,0.0,1.5,0.0,0
0.14,0.21,0.0,0.0,0.36,0.0,0.23,0.0,0.0,0.0,1.96,4.65,0.31,0.0,0.0,1.43,0.0,0
0.13,0.28,0.0,0.0,0.41,0.0,0.19,0.0,0.0,0.0,1.87,4.57,0.28,0.0,0.0,1.47,0.0,0
0.1,0.32,0.0,0.0,0.4,0.0,0.11,0.0,0.0,0.0,1.7,4.43,0.33,0.0,0.0,1.52,0.0,0
0.07,0.34,0.0,0.0,0.4,0.0,0.07,0.0,0.0,0.0,1.77,4.34,0.32,0.0,0.0,1.54,0.0,0
0.04,0.32,0.0,0.0,0.39,0.0,0.12,0.0,0.0,0.0,1.77,4.26,0.14,0.0,0.0,1.47,0.0,0
0.02,0.37,0.0,0.0,0.41,0.0,0.21,0.0,0.0,0.0,1.76,4.09,0.05,0.0,0.0,1.33,0.0,0
0.0,0.39,0.0,0.0,0.42,0.0,0.25,0.0,0.0,0.0,1.71,4.0,0.15,0.0,0.0,1.31,0.0,1
0.0,0.39,0.0,0.0,0.39,0.0,0.24,0.0,0.0,0.0,1.73,3.84,0.19,0.0,0.0,1.24,0.0,0
0.0,0.3,0.0,0.0,0.36,0.0,0.3,0.0,0.0,0.0,1.67,3.84,0.16,0.0,0.0,1.19,0.0,1
0.0,0.18,0.0,0.0,0.35,0.0,0.42,0.0,0.0,0.0,1.56,3.77,0.05,0.0,0.0,1.02,0.0,0
0.0,0.08,0.0,0.0,0.39,0.0,0.49,0.0,0.0,0.0,1.2,3.8,0.0,0.0,0.0,1.05,0.0,1
0.0,0.0,0.0,0.0,0.38,0.0,0.51,0.0,0.0,0.0,0.97,3.74,0.0,0.0,0.0,1.07,0.0,0
0.0,0.02,0.0,0.0,0.32,0.0,0.42,0.0,0.0,0.0,0.74,3.71,0.0,0.0,0.0,1.1,0.0,1
0.0,0.02,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.0,0.89,3.63,0.0,0.0,0.0,1.06,0.0,0
0.0,0.07,0.0,0.0,0.16,0.0,0.31,0.0,0.0,0.0,1.0,3.7,0.08,0.0,0.0,1.04,0.0,1
0.0,0.04,0.0,0.0,0.12,0.0,0.32,0.0,0.0,0.0,1.12,3.64,0.2,0.0,0.0,1.08,0.0,1
0.0,0.04,0.0,0.04,0.08,0.0,0.33,0.0,0.0,0.0,1.0,3.57,0.26,0.0,0.0,1.07,0.0,1
0.0,0.01,0.0,0.08,0.05,0.0,0.36,0.0,0.0,0.0,1.01,3.52,0.22,0.0,0.0,1.08,0.0,1
0.0,0.03,0.0,0.12,0.05,0.0,0.34,0.0,0.0,0.0,1.13,3.55,0.1,0.0,0.0,1.05,0.0,1
0.0,0.03,0.0,0.11,0.02,0.0,0.3,0.0,0.0,0.0,1.32,3.6,0.14,0.0,0.0,1.05,0.0,1
0.0,0.03,0.0,0.11,0.02,0.0,0.28,0.0,0.0,0.0,1.23,3.59,0.27,0.0,0.0,0.99,0.0,1
0.0,0.06,0.0,0.15,0.0,0.0,0.35,0.0,0.0,0.0,1.09,3.59,0.33,0.0,0.0,0.97,0.0,1
0.0,0.06,0.0,0.18,0.0,0.0,0.35,0.0,0.0,0.0,1.05,3.57,0.35,0.0,0.0,0.98,0.0,1
0.0,0.1,0.0,0.2,0.0,0.0,0.39,0.0,0.0,0.0,0.96,3.53,0.31,0.0,0.0,1.01,0.0,1
0.0,0.06,0.0,0.29,0.01,0.0,0.4,0.0,0.0,0.0,1.09,3.55,0.29,0.0,0.0,0.99,0.0,1
0.0,0.06,0.0,0.31,0.0,0.0,0.44,0.0,0.0,0.0,1.19,3.61,0.21,0.0,0.0,0.97,0.0,1
0.0,0.01,0.0,0.43,0.0,0.0,0.42,0.0,0.0,0.0,1.39,3.62,0.2,0.0,0.0,0.95,0.0,1
0.0,0.0,0.0,0.37,0.01,0.0,0.39,0.0,0.0,0.0,1.54,3.53,0.2,0.0,0.0,0.98,0.0,1
0.0,0.0,0.0,0.38,0.01,0.0,0.37,0.0,0.0,0.0,1.66,3.51,0.25,0.0,0.0,0.96,0.0,1
0.0,0.0,0.0,0.26,0.01,0.0,0.37,0.0,0.0,0.0,1.74,3.51,0.23,0.0,0.0,0.95,0.0,1
0.0,0.0,0.0,0.17,0.02,0.0,0.37,0.0,0.0,0.0,1.81,3.58,0.29,0.0,0.0,0.91,0.0,1
0.0,0.0,0.0,0.08,0.03,0.0,0.36,0.0,0.0,0.0,1.85,3.66,0.26,0.0,0.0,0.93,0.0,1
0.0,0.0,0.0,0.01,0.03,0.0,0.29,0.0,0.0,0.0,1.94,3.66,0.2,0.0,0.0,0.95,0.0,1
0.0,0.01,0.0,0.1,0.05,0.0,0.23,0.0,0.0,0.0,1.66,3.68,0.15,0.02,0.0,1.01,0.0,1
0.0,0.01,0.0,0.12,0.09,0.0,0.19,0.0,0.0,0.0,1.51,3.73,0.17,0.05,0.0,0.89,0.0,1
0.0,0.01,0.0,0.12,0.15,0.0,0.16,0.0,0.0,0.0,1.51,3.75,0.27,0.12,0.0,0.83,0.0,1
0.0,0.02,0.0,0.04,0.16,0.0,0.09,0.0,0.0,0.0,1.85,3.89,0.38,0.22,0.0,0.69,0.0,1
0.0,0.07,0.0,0.06,0.23,0.0,0.03,0.0,0.0,0.0,2.05,3.83,0.55,0.32,0.0,0.73,0.0,1
0.0,0.07,0.0,0.11,0.27,0.0,0.0,0.0,0.0,0.0,2.07,3.94,0.53,0.42,0.0,0.78,0.0,1
0.0,0.05,0.0,0.1,0.32,0.0,0.0,0.0,0.0,0.0,2.21,3.91,0.7,0.39,0.0,0.85,0.0,1
0.0,0.02,0.0,0.1,0.33,0.0,0.0,0.0,0.0,0.0,2.27,3.97,0.59,0.4,0.0,0.88,0.0,1
0.0,0.03,0.0,0.1,0.36,0.0,0.0,0.0,0.0,0.0,2.35,4.02,0.72,0.37,0.0,0.91,0.0,1
0.0,0.09,0.0,0.09,0.39,0.0,0.0,0.0,0.0,0.0,2.33,4.03,0.64,0.37,0.0,0.86,0.0,1
0.0,0.1,0.0,0.04,0.38,0.0,0.0,0.0,0.0,0.0,2.46,4.07,0.67,0.32,0.0,0.92,0.0,1
0.0,0.09,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.56,3.99,0.51,0.32,0.0,0.87,0.0,1
0.0,0.05,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,2.63,4.07,0.36,0.34,0.0,0.99,0.0,1
0.0,0.05,0.0,0.02,0.39,0.0,0.0,0.0,0.0,0.0,2.64,4.14,0.28,0.4,0.0,0.93,0.0,1
0.0,0.07,0.0,0.08,0.37,0.0,0.0,0.0,0.0,0.0,2.52,4.27,0.32,0.34,0.0,0.8,0.0,1
0.0,0.05,0.0,0.08,0.33,0.0,0.0,0.0,0.0,0.0,2.34,4.31,0.37,0.32,0.0,0.63,0.0,1
0.0,0.05,0.0,0.07,0.29,0.0,0.01,0.0,0.0,0.0,2.09,4.22,0.46,0.22,0.0,0.53,0.0,1
0.0,0.03,0.0,0.01,0.24,0.0,0.01,0.0,0.0,0.0,2.25,4.18,0.41,0.23,0.0,0.64,0.0,1
0.0,0.02,0.0,0.01,0.24,0.0,0.01,0.0,0.0,0.0,2.29,4.15,0.38,0.23,0.0,0.79,0.0,1
0.0,0.0,0.0,0.02,0.21,0.0,0.02,0.0,0.0,0.0,2.25,4.14,0.39,0.2,0.0,0.93,0.0,1
0.0,0.01,0.0,0.02,0.19,0.0,0.05,0.0,0.0,0.0,1.91,4.08,0.34,0.13,0.0,1.01,0.0,1
0.0,0.06,0.0,0.06,0.14,0.0,0.15,0.0,0.0,0.0,1.66,3.94,0.32,0.05,0.0,1.01,0.0,1
0.0,0.08,0.0,0.08,0.11,0.0,0.22,0.0,0.0,0.0,1.53,3.98,0.32,0.02,0.0,1.03,0.0,1
0.02,0.07,0.0,0.09,0.07,0.0,0.28,0.0,0.0,0.0,1.64,3.92,0.52,0.0,0.0,1.01,0.0,1
0.02,0.03,0.0,0.15,0.03,0.0,0.27,0.0,0.0,0.0,1.68,3.92,0.66,0.0,0.0,0.94,0.0,1
0.02,0.07,0.0,0.24,0.01,0.0,0.3,0.0,0.0,0.0,1.64,3.88,0.68,0.0,0.0,0.84,0.0,1
0.0,0.07,0.0,0.29,0.01,0.0,0.34,0.0,0.0,0.0,1.42,3.84,0.56,0.0,0.0,0.84,0.0,1
0.0,0.07,0.0,0.28,0.01,0.0,0.41,0.0,0.0,0.0,1.24,3.88,0.38,0.0,0.0,1.01,0.0,1
0.0,0.02,0.0,0.17,0.01,0.0,0.43,0.0,0.0,0.0,0.99,3.83,0.4,0.0,0.0,1.06,0.0,1
0.0,0.02,0.0,0.11,0.0,0.0,0.42,0.0,0.0,0.0,0.86,3.86,0.35,0.0,0.0,1.03,0.0,1
0.0,0.01,0.0,0.02,0.0,0.0,0.41,0.0,0.0,0.0,0.64,3.81,0.38,0.0,0.0,1.02,0.0,1
0.0,0.01,0.0,0.03,0.0,0.0,0.39,0.0,0.0,0.0,0.76,3.69,0.28,0.0,0.0,1.06,0.0,1
0.0,0.02,0.0,0.03,0.0,0.0,0.43,0.0,0.0,0.0,0.87,3.75,0.29,0.0,0.0,1.06,0.0,1
0.0,0.03,0.0,0.05,0.0,0.0,0.43,0.0,0.0,0.0,1.01,3.7,0.37,0.0,0.0,1.01,0.0,1
0.0,0.03,0.0,0.06,0.0,0.0,0.43,0.0,0.0,0.0,1.0,3.78,0.39,0.0,0.0,1.04,0.0,1
0.0,0.02,0.0,0.09,0.0,0.0,0.43,0.0,0.0,0.0,0.96,3.61,0.34,0.0,0.0,1.09,0.0,1
0.0,0.0,0.0,0.12,0.0,0.0,0.42,0.0,0.0,0.0,1.3,3.65,0.4,0.0,0.0,1.06,0.0,1
0.0,0.0,0.0,0.13,0.0,0.0,0.45,0.0,0.0,0.0,1.4,3.72,0.47,0.0,0.0,1.04,0.0,1
0.0,0.03,0.0,0.11,0.0,0.0,0.44,0.0,0.0,0.0,1.45,3.93,0.6,0.0,0.0,1.01,0.0,1
0.0,0.06,0.0,0.14,0.0,0.0,0.48,0.0,0.0,0.0,1.22,3.93,0.5,0.0,0.0,1.04,0.0,1
0.0,0.06,0.0,0.17,0.0,0.0,0.43,0.0,0.0,0.0,1.18,3.88,0.48,0.0,0.0,1.02,0.0,1
0.0,0.06,0.0,0.23,0.0,0.0,0.45,0.0,0.0,0.0,1.18,3.76,0.38,0.0,0.0,1.05,0.0,1
0.0,0.08,0.0,0.27,0.0,0.0,0.42,0.0,0.0,0.0,1.29,3.66,0.32,0.0,0.0,1.03,0.0,1
0.0,0.08,0.0,0.31,0.0,0.0,0.44,0.0,0.0,0.0,1.43,3.56,0.22,0.0,0.0,1.0,0.0,1
0.0,0.04,0.0,0.28,0.0,0.0,0.46,0.0,0.0,0.0,1.43,3.46,0.24,0.0,0.0,0.98,0.0,1
0.01,0.0,0.0,0.21,0.0,0.0,0.49,0.0,0.0,0.0,1.27,3.48,0.22,0.0,0.0,0.92,0.0,1
0.01,0.0,0.0,0.15,0.0,0.0,0.53,0.0,0.0,0.0,1.1,3.51,0.18,0.0,0.0,1.01,0.0,1
0.04,0.0,0.0,0.18,0.0,0.0,0.51,0.0,0.0,0.0,0.98,3.51,0.19,0.0,0.0,0.96,0.0,1
0.03,0.01,0.0,0.29,0.0,0.0,0.51,0.0,0.0,0.0,0.77,3.4,0.14,0.0,0.0,0.99,0.0,1
0.03,0.01,0.0,0.31,0.0,0.0,0.47,0.0,0.0,0.0,0.65,3.27,0.21,0.0,0.0,0.85,0.0,1
0.0,0.05,0.0,0.33,0.0,0.0,0.43,0.0,0.0,0.0,0.62,3.25,0.09,0.0,0.0,0.83,0.0,1
0.0,0.07,0.0,0.19,0.0,0.0,0.42,0.0,0.0,0.0,0.72,3.29,0.1,0.0,0.0,0.77,0.0,1
0.0,0.1,0.0,0.19,0.0,0.0,0.45,0.0,0.0,0.0,0.69,3.33,0.0,0.0,0.0,0.79,0.0,1
0.02,0.1,0.0,0.18,0.0,0.0,0.47,0.0,0.0,0.0,0.68,3.43,0.0,0.0,0.0,0.78,0.0,1
0.02,0.07,0.0,0.27,0.0,0.0,0.42,0.0,0.0,0.0,0.77,3.5,0.0,0.0,0.0,0.84,0.0,1
0.02,0.04,0.0,0.29,0.02,0.0,0.4,0.0,0.0,0.0,0.77,3.58,0.0,0.0,0.0,0.86,0.0,1
0.0,0.01,0.0,0.26,0.02,0.0,0.38,0.0,0.0,0.0,0.77,3.64,0.0,0.0,0.0,0.89,0.0,1
0.0,0.01,0.0,0.2,0.02,0.0,0.39,0.0,0.0,0.0,0.82,3.73,0.0,0.0,0.0,0.93,0.0,1
0.0,0.01,0.0,0.16,0.0,0.0,0.4,0.0,0.0,0.0,0.97,3.78,0.0,0.0,0.0,1.02,0.0,1
0.0,0.0,0.0,0.2,0.0,0.0,0.41,0.0,0.0,0.0,0.88,3.75,0.0,0.0,0.0,1.05,0.0,1
0.0,0.0,0.0,0.2,0.0,0.0,0.43,0.0,0.0,0.0,0.64,3.66,0.0,0.0,0.0,1.06,0.0,1
0.0,0.0,0.0,0.23,0.0,0.0,0.46,0.0,0.0,0.0,0.76,3.58,0.0,0.0,0.0,1.09,0.0,1
0.0,0.0,0.0,0.2,0.0,0.0,0.48,0.0,0.0,0.0,1.1,3.5,0.02,0.0,0.0,1.07,0.0,1
0.0,0.04,0.0,0.18,0.01,0.0,0.47,0.0,0.0,0.0,1.44,3.49,0.06,0.0,0.0,0.98,0.0,1
0.0,0.11,0.0,0.23,0.01,0.0,0.43,0.0,0.0,0.0,1.47,3.45,0.08,0.0,0.0,0.87,0.0,1
0.0,0.17,0.0,0.29,0.02,0.0,0.38,0.0,0.0,0.0,1.23,3.52,0.16,0.03,0.0,0.72,0.0,1
0.0,0.13,0.0,0.25,0.03,0.0,0.4,0.0,0.0,0.0,1.13,3.44,0.18,0.12,0.0,0.62,0.0,1
0.0,0.07,0.0,0.18,0.07,0.0,0.36,0.0,0.0,0.0,1.15,3.53,0.16,0.2,0.0,0.61,0.0,1
0.0,0.1,0.0,0.13,0.12,0.0,0.37,0.0,0.0,0.0,1.53,3.56,0.07,0.25,0.0,0.7,0.0,1
0.0,0.14,0.0,0.14,0.16,0.0,0.3,0.0,0.0,0.0,2.03,3.62,0.17,0.22,0.0,0.73,0.0,1
0.0,0.13,0.0,0.12,0.14,0.0,0.24,0.0,0.0,0.0,1.92,3.62,0.23,0.31,0.0,0.84,0.0,1
0.0,0.04,0.0,0.13,0.17,0.0,0.15,0.0,0.0,0.0,1.66,3.61,0.24,0.41,0.0,0.98,0.0,1
0.0,0.0,0.0,0.11,0.19,0.0,0.07,0.0,0.0,0.0,1.18,3.71,0.18,0.54,0.0,1.13,0.0,1
0.0,0.0,0.0,0.14,0.24,0.0,0.06,0.0,0.0,0.0,1.45,3.92,0.26,0.54,0.0,1.22,0.0,1
0.0,0.0,0.0,0.15,0.22,0.0,0.03,0.0,0.0,0.0,1.72,3.99,0.45,0.56,0.0,1.27,0.0,1
0.0,0.0,0.0,0.23,0.2,0.0,0.03,0.0,0.0,0.0,1.96,3.95,0.5,0.57,0.0,1.27,0.0,1
0.0,0.0,0.0,0.28,0.15,0.0,0.01,0.0,0.0,0.0,1.8,3.97,0.42,0.67,0.0,1.34,0.0,1
0.0,0.0,0.0,0.27,0.15,0.0,0.09,0.0,0.0,0.0,1.42,3.99,0.28,0.64,0.0,1.43,0.0,1
